Place_Id,Place_Name,Category,City,Rating,Tags
59,Museum Sumpah Pemuda,Budaya,Jakarta,0.7391304347826089,museum sumpah pemuda buah museum sejarah juang merdeka republik indonesia jalan kramat raya no jakarta pusat kelola menteri didik budaya republik indonesia museum buka umum tiap hari selasa jumat pukul hingga utc tiap sabtu minggu pukul wib tiap hari senin hari besar nasional museum tutup umumnmuseum milik koleksi foto bendabenda hubung sejarah sumpah pemuda kegiatankegiatan gera nasional pemuda indonesia museum sumpah pemuda diri dasar sk gubernur dki jakarta tahun jadi benda cagar budaya nasional budaya
60,Museum Tekstil,Budaya,Jakarta,0.5652173913043481,museum cinta tekstil tempat gedung tua jalan ks tubun kota bambu selatan no camat palmerah jakarta baratnngedungnya sendiri mula rumah pribadi orang warga negara prancis bangun abad kemudian beli konsul turki nama abdul azis almussawi al kazimi tetap indonesia lanjut tahun jual dr karel christian cruqnpada masa juang merdeka indonesia gedung jadi markas baris aman rakyat bkr tahun ami lie sion pin tahun beli departemen sosial tanggal oktober serah pemda dki jakarta kemudian tanggal juni resmi ibu tien soeharto bagai museum tekstil budaya
61,Tugu Proklamasi,Budaya,Jakarta,0.652173913043478,tugu proklamasi tugu ingat proklamasi merdeka republik indonesia diri kompleks taman proklamasi jalan proklamasi jakarta pusat taman sebut lokasi bekas diam sukarno jalan gangsa timur rumah sebut hancur lokasi baca proklamasi kemerdekaanpada kompleks monumen patung sukarnohatta ukur besar diri damping mirip dokumentasi foto naskah proklamasi pertama kali baca tengahtengah patung proklamator patung naskah proklamasi buat lempeng batu marmer hitam susun bentuk tulis mirip naskah keti asli budaya
62,Taman Legenda Keong Emas,Taman Hiburan,Jakarta,0.5652173913043481,taman legenda keong emas rupa salah satu tempat rekreasi favorit kawasan jakarta timur lokasi taman mini indonesia indah tmii taman legenda keong emas tmii jadi ikon pusat sarana wisata besar indonesia bagai sarana rekreasi seluruh keluarga taman legenda keong emas tmii punya visi misi edukasi masyarakat sekaligus lestari waris budaya indonesia salah satu lalu legenda cerita rakyat taman hibur
63,Museum Kebangkitan Nasional,Budaya,Jakarta,0.7391304347826089,museum bangkit nasional bahasa inggris museum of national awakening buah gedung bangun bagai monumen tempat lahir kembang sadar nasional temu organisasi gera modern pertama kali nama boedi oetomo jadi museum bangun sekolah dokter diri belanda nama school tot opleiding van inlandsche artsen singkat stovia sekolah dokter bumiputra jalan gedung sebut selalu alih fungsi lokasi museum jauh pasar senen tepat jalan abdurrahman saleh no rspad gatot subroto jakarta pusat budaya
64,Museum Sasmita Loka Ahmad Yani,Budaya,Jakarta,0.7391304347826089,museum sasmita loka ahmad yani salah satu museum pahlawan nasional letak jalan lembang no jalan laruharhari no jakarta pusat dki jakarta indonesia museum buka umum hari selasa hingga hari minggu pukul hingga pukul wib tiap hari senin museum tutup umum budaya
65,Museum Basoeki Abdullah,Budaya,Jakarta,0.652173913043478,museum basoeki abdullah isi lukis koleksi pribadi basoeki abdullah patung topeng wayang senjata museum letak jakarta selatan kelola menteri didik budaya pamer museum guna gelar seminar teliti lokakarya terbit macam bentuk publikasi upa katalog biografi kumpul artikel hasil teliti budaya
66,Museum Layang-layang,Budaya,Jakarta,0.5652173913043481,museum layanglayang buah museum letak jl h kamang no pondok labu jakarta selatan museum rupa museum layanglayang pertama indonesia jumlah koleksi layanglayang museum jumlah jumlah sebut terus tambah iring datang koleksikoleksi baru layang daerah luar negeri maupun layanglayang buat sendiri karyawan museum museum layanglayang buka tiap hari mulai pukul wib hari libur nasional museum layanglayang tutup budaya
67,Margasatwa Muara Angke,Cagar Alam,Jakarta,0.304347826086957,suaka margasatwa muara angke buah kawasan konservasi dasar sk menteri hutan ri nomor kptsii februari wilayah hutan bakau pesisir utara jakarta cara administratif kawasan masuk wilayah lurah kapuk muara camat jaring kotamadya jakarta utara cagar alam
68,Pasar Petak Sembilan,Pusat Perbelanjaan,Jakarta,0.4782608695652177,pecinan glodok tepat pasar petak sembilan jakarta barat rupa salah satu tempat jual bagai macam kuliner khas china kawasan bagai besar huni orang tionghoa kenal kuliner khas china banyak jaja warga mulai kue keranjang kue dodol hingga kue lapis banyak jaja sini harga mulai rp ribu hingga rp ribu tiga jenis kue jadi kue paling sering beli lengkap raya imlek turut sumber jual aku kue jaja datang langsung bagai daerah asal wilayah beda kuekue memilliki ciri khas sendiri pusat belanja
69,Freedom Library,Budaya,Jakarta,1.0000000000000004,freedom library pustaka buku buka umum milik puluh ribu koleksi buku susun rak sesuai tema mudah cari buku desain ruang modern suasana tenang buat baca betah berlamalama sini cukup daftar jadi member lebih kena biaya gratis kalian baca buku pustaka budaya
70,Perpustakaan Nasional,Budaya,Jakarta,0.7391304347826089,pustaka nasional pustaka cara khusus diri perintah negara simpan informasi negara sebut beda pustaka umum sangat jarang khalayak ramai pinjam buku seringkali buah pustaka nasional simpan koleksi langka bersejarahnbeberapa pustaka awal sebut pustaka nasional pustaka alexandria rupa pustaka mesir kuno pustaka nasional sering kali ukur sangat besar luas banding pustaka biasa negara beberapa negara independen tetap lestari budaya khusus umum diri buah pustaka nasional segala atribut lembaga sebut deposito hukumnbanyak pustaka nasional kerja sama federasi internasional asosiasi institusi pustaka bahasa inggris international federation of library associations and institutions ifla bagas tugas umum tetap promosi standar umum laksana proyek bantu penuh tugas pustaka nasional eropa partisipasi pustaka eropa rupa layan konferensi pustakawan nasional eropa bahasa inggris conference of european national librarians cenlnsalah satu rencana pertama buah pustaka nasional rancang matematikawan john dee tahun lihat mary i inggris rencana visioner lestari bukubuku lama manuskrip catat diri pustaka nasional proposal sebut tuju budaya
71,Cibubur Garden Diary (Cibugary),Cagar Alam,Jakarta,0.5652173913043481,cibubur garden dairy biasa kenal degan sebut cibugary rupa buah terna sapi perah terna kambing milik nuansa kebun kawasan cibubur sang empunya bapak rachmat baghory punya inisiatif jadi tempat sebut bagai wisata agro edukatif utama anakanak cagar alam
72,Waterboom PIK (Pantai Indah Kapuk),Taman Hiburan,Jakarta,0.4782608695652177,waterbom jakarta rupa buah wahana main air cukup populer kawasan pantai indah kapuk pik jakarta utara harga tiket masuk waterboom pik terlalu uras kantong rp ribu per orang weekday rp ribu weekend waterboom pik jadi objek wisata favorit libur tawar fasilitas milik wahana main air bilang lengkap taman hibur
73,Museum Perangko,Budaya,Jakarta,0.4782608695652177,museum perangko bangun bentuk bangun gaya jawa bal atas lahan luas m resmi presiden soeharto tanggal september museum pamer koleksi perangko asal indonesia luar negeri adapula sepeda pos antik merk falter buat jerman barat tahun letak serambi museum halaman depan bola dunia merpati bawa buah surat melambang tugas perum pos giro jangkau seluruh dunia budaya
74,Museum Tengah Kebun,Budaya,Jakarta,0.652173913043478,museum tengah kebun buah museum simpan koleksi seni sejarah indonesia luar negeri lokasi daerah kemang jakarta selatan museum bangun tengah kebun luas m museum milik cara pribadi sjahrial djalil salah satu tokoh iklan modern indonesia diri biro iklan ad force inc tahun museum pilih bagai museum swasta baik museum awards koleksi negara provinsi indonesia buat museum beda museum tata banyak koleksi pamer unjung letak atur bagai sudut ruang lantai tangah taman toilet dinding luar rumah bagai budaya
75,SnowBay Waterpark,Taman Hiburan,Jakarta,0.3913043478260869,waterpark hadir wahana imajinatif konsep gunung salju tinggal atraksi air baik sangat senang luas hektar tempat wisata sedia wahana wahana main air baik tak salah water park mati padat unjung utama musim libur datang unjung nikmat seru bagai atraksi air pandang artistik tutup kawasan salju unjung rasa rasa lelah penat kurang saksi suasana salju eksotik unjung sambut rekreasi air kelas dunia konsep tualang buat kesima suguh bagai aktivitas seru nikmat seluruh keluarga segala umur main air juga wahana tantang adrenalin cocok lepas stres taman hibur
76,Taman Cattleya,Taman Hiburan,Jakarta,0.5652173913043481,hadir taman cattleya sangat manfaat masyarakat ibu kota tengah situasi penat macet tumpuk kerja polusi jadi ancam kotakota besar lokasi taman cattleya sangat strategis sedang bingung cari tempat pas akhir pekan lokasi taman cattleya dekat pusat belanja sangat kenal mall taman anggrek taman hibur
77,Taman Hutan Tebet,Taman Hiburan,Jakarta,0.4782608695652177,taman tebet bangun tahun taman sempat tunda tahun jadi mukim liar tahun nama taman honda bukan alas nama restorasi taman laku atas kerjasama pt honda prospect motor perintah provinsi dki jakarta taman luas m resmi gubernur dki jakarta waktu fauzi bowo tanggal juli rupa ruang buka hijau manfaat warga jakarta aktivitas jalan tebet barat raya jalan tebet timur raya camat tebet kotamadya jakarta selatan kawasan taman milik anak sungai alir arah pasarminggu tuju manggarai taman tebet lengkap jumlah fasilitas arena main anak tempat olahraga arena olahraga sendiri bulu tangkis jogging track taman rawat tugas sedia musala kamar mandi gazebo fasilitas terapi refleksi taman hibur
78,Hutan Kota Srengseng,Taman Hiburan,Jakarta,0.3913043478260869,taman hutan mangrove pantai indah kapuk salah satu taman cukup kenal lama jumpa universitas indonesia depok letak pinggir jakarta nama hutan kota srengseng sesuai nama kawasan wisata letak daerah srengseng kembang jakbar letak dekat daerah mayor kebon jeruk rawa buaya hutan srengseng jadi salah satu kawasan alam hijua jumpa daerah khusus ibukota jakarta perlu tahu bukan srengseng sawah sudah beda hadir taman kota beri peran penting sektor alam jakarta tengah alami kembang cukup pesat taman hibur
79,Taman Spathodea,Taman Hiburan,Jakarta,0.652173913043478,objek wisata taman spathodea jagakarsa dki jakarta selatan jakarta salah satu tempat wisata jl bagus raya camat jagakarsa kota jakarta selatan daerah khusus ibukota jakarta indonesia objek wisata taman spathodea jagakarsa dki jakarta selatan jakarta tempat wisata ramai wisatawan hari biasa maupun libur jadi daya tarik taman spathodea milik banyak jenis tanam tanam baik pohon bungabunga hias area taman danau kecil tengah taman buat nyaman unjung banyak fasilitas umum sedia taman spathodea misal lintas jogging kolam ikan outdoor gym taman main anakanak toilet parkir cukup luas tempat duduk cukup nyaman taman spathodea buka mulai pukul wib jadi kalo mulai malam taman tutup umum taman hibur
80,Plaza Indonesia,Pusat Perbelanjaan,Jakarta,0.7391304347826089,plaza indonesia resmi awal tahun diri empat lantai toko kelas atas luas m pusat belanja letak bundar hotel indonesia tepat jalan mh thamrin jalan kebon kacang raya kawasan bisnis utama jakartanplaza indonesia lengkap hotel grand hyatt jakarta buah hotel bintang lima lantai resmi buka awal tahun hotel milik lebih kamar desain modern minimal restoranrestoran eksklusif fasilitas sangat lengkapnpengembangan plaza indonesia lanjut entertainment xnter buka belah gedung bidik pangsa pasar anak muda gedung sambung buah jembatan keliling tokotokonkini plaza indonesia lengkap gedung kantor the plaza office tower apartement the keraton grand hyatt residencesnplaza indonesia kembang pt global land development tbk nama pt kridaperdana indahgraha tbk pusat belanja
81,Mall Thamrin City,Pusat Perbelanjaan,Jakarta,0.4782608695652177,thamrin city thamrin city mall rupa pusat belanja besar jakarta pusat lokasi letak meter bundar hotel indonesia meter pasar tanah abang tepat di jl thamrin boulevard dh kebon kacang raya akses bagai arah jl thamrin jl teluk betung maupun jl kh mas mansyur pusat belanja
82,Museum Satria Mandala,Budaya,Jakarta,0.5652173913043481,museum satria mandala museum sejarah juang tentara nasional indonesia letak jalan gatot subroto jakarta selatan museum resmi tahun mantan presiden indonesia soeharto awal rumah salah satu istri mantan presiden indonesia soekarno istri nama ratna sari dewi soekarno museum temu bagai koleksi alat perang indonesia masa lampau hingga modern koleksi ranjau rudal torpedo tank meriam bahkan helikopter pesawat terbang satu pesawat cureng pernah terbang marsekal udara agustinus adisuciptonselain museum simpan bagai macam benda sejarah kait tni aneka senjata berat maupun ringan atribut tentara panjipanji lambanglambang lingkung tni museum pamer tandu usung panglima besar jenderal soedirman gerilya sakit lawan duduk belanda era annmasih kompleks museum tni satriamandala juga museum waspada purbawisesa tampil diorama tni bersamasama rakyat tumpas gerombol separatis ditii jawa barat jawa tengah aceh kalimantan selatan sulawesi selatan era tahun an fasilitas di museum tni satriamandala adalah taman baca anak kios cenderamata kantin gedung serbaguna kapasitas kursi budaya
83,Alive Museum Ancol,Taman Hiburan,Jakarta,0.3913043478260869,museum kini tawar benda benda nila sejarah edukatif sulap jadi wahana rekreasi seru objek foto beda alive museum ancol alive museum tampil bagai seni rupa upa lukis dimensi mana unjung foto latar belakang nyata meski dari foto dimensi foto lihat nyata objek taman hibur
84,Kawasan Kuliner BSM,Pusat Perbelanjaan,Jakarta,0.652173913043478,pecenongan kawasan kuliner bsm buka pukul hingga lokasi jalan m h thamrin jakarta pusat kawasan kuliner bsm rupa tempat makan murah favorit warga lancong kawasan kuliner jakarta hadir kios warung deret satu area khusus unjung susur jalur sempit tiap kios pilih hidang kawasan kuliner bsm hadir hidang berat makan ringan unjung temu bakso nasi goreng aneka soto nasi padang nasi uduk pecel sete gudeg gadogado bagai bagai hidang ringan kuekue misal donat kentang jamur goreng sup buah kentang goreng agam goreng unjung naik bus trans jakarta koridor blok mkota hingga halte bank indonesia lalu seberang jalan dekat gedung bank mandiri sana kawasan kuliner bsm cukup mudah temu pusat belanja
85,Taman Pintar Yogyakarta,Taman Hiburan,Yogyakarta,0.5652173913043481,taman pintar yogyakarta bahasa jawa hanacaraka taman pintar ngayogyakarta wahana wisata pusat kota yogyakarta tepat jalan panembahan senopati no yogyakarta kawasan benteng vredeburg taman madu tempat wisata rekreasi maupun edukasi satu lokasi taman pintar milik arena main sekaligus sarana edukasi beberapa zona akses langsung pusat buku eks shopping centre tambah nilai lebih taman pintar tempat rekreasi sangat baik anakanak masa perkembangannbeberapa tahun taman pintar jadi alternatif tempat wisata masyarakat yogyakarta maupun luar kotataman khusus wahana didik anak usia dini lengkap teknologi interaktif digital meta video pacu imajinasi anak tari hadap teknologi ada zona alat aga main edukatif taman hibur
